chunk_id,document_id,rag_id,chunk_index,chunk_text,chunk_word_count,chunk_token_estimate,bm25_tokens,metadata_json,priority_encoded,retrieval_quality_score
doc_88_chunk_0,doc_88,da0bffd0bc5df803df732ef7791e6f06,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : security concern Priority : medium Product : Mobile App Language : japanese Escalation: low SLA Status: met,49,65,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'security', 'concern', 'priority', 'medium', 'product', 'mobile', 'app', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""da0bffd0bc5df803df732ef7791e6f06"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""medium"", ""language"": ""japanese"", ""product"": ""Mobile App"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 2.4}",3,1.725
doc_89_chunk_0,doc_89,c86d3fe66e5b8d5e9a3c212db1eee26b,0,[PROBLEM] i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : login issue Priority : high Product : E-commerce Store Language : german Escalation: low SLA Status: breached,55,73,"['problem', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'login', 'issue', 'priority', 'high', 'product', 'e', 'commerce', 'store', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""c86d3fe66e5b8d5e9a3c212db1eee26b"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""high"", ""language"": ""german"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 3.2}",1,1.925
doc_90_chunk_0,doc_90,cbf8d61a63b9e72154f3a9b8e618c279,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] the duplicate charge was reversed and refund processed within 3-5 business days. [CONTEXT] Category : payment problem Priority : low Product : Analytics Dashboard Language : german Escalation: low SLA Status: met,52,69,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'the', 'duplicate', 'charge', 'was', 'reversed', 'and', 'refund', 'processed', 'within', '3', '5', 'business', 'days', 'context', 'category', 'payment', 'problem', 'priority', 'low', 'product', 'analytics', 'dashboard', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""cbf8d61a63b9e72154f3a9b8e618c279"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""low"", ""language"": ""german"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 5.0, ""sla_risk_score"": 2.45}",2,2.2375
doc_91_chunk_0,doc_91,3fd8a444e65084c32a65eff46d8cb1eb,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : bug report Priority : critical Product : Cloud Storage Language : japanese Escalation: low SLA Status: breached,51,68,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'bug', 'report', 'priority', 'critical', 'product', 'cloud', 'storage', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""3fd8a444e65084c32a65eff46d8cb1eb"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""critical"", ""language"": ""japanese"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 5.0, ""sla_risk_score"": 3.95}",0,2.6125
doc_92_chunk_0,doc_92,79b50694c831cb349561aec8f1c86613,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : data sync issue Priority : medium Product : Cloud Storage Language : german Escalation: low SLA Status: breached,56,74,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'data', 'sync', 'issue', 'priority', 'medium', 'product', 'cloud', 'storage', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""79b50694c831cb349561aec8f1c86613"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""medium"", ""language"": ""german"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.1}",3,3.8903846153846153
doc_93_chunk_0,doc_93,afe17daea4dc9470ec316337c516ba42,0,[PROBLEM] two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : payment problem Priority : critical Product : Payment Gateway Language : chinese Escalation: medium SLA Status: breached,55,73,"['problem', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'payment', 'problem', 'priority', 'critical', 'product', 'payment', 'gateway', 'language', 'chinese', 'escalation', 'medium', 'sla', 'status', 'breached']","{""rag_id"": ""afe17daea4dc9470ec316337c516ba42"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""critical"", ""language"": ""chinese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.45}",0,3.7182692307692307
doc_94_chunk_0,doc_94,e11bdcc3445b555e96f1d7ba04f10985,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : security concern Priority : low Product : Mobile App Language : chinese Escalation: low SLA Status: breached,49,65,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'security', 'concern', 'priority', 'low', 'product', 'mobile', 'app', 'language', 'chinese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""e11bdcc3445b555e96f1d7ba04f10985"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""low"", ""language"": ""chinese"", ""product"": ""Mobile App"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.2}",2,3.175
doc_95_chunk_0,doc_95,d8729debb32926934c11d63b3f1fd940,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] payment gateway timeout issue fixed and monitoring implemented. [CONTEXT] Category : account suspension Priority : medium Product : Web Portal Language : german Escalation: low SLA Status: breached,52,69,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'payment', 'gateway', 'timeout', 'issue', 'fixed', 'and', 'monitoring', 'implemented', 'context', 'category', 'account', 'suspension', 'priority', 'medium', 'product', 'web', 'portal', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""d8729debb32926934c11d63b3f1fd940"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""medium"", ""language"": ""german"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.2}",3,1.425
doc_96_chunk_0,doc_96,616b8c93370e320e0444b02d9950b5ff,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : performance issue Priority : critical Product : E-commerce Store Language : english Escalation: low SLA Status: breached,55,73,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'performance', 'issue', 'priority', 'critical', 'product', 'e', 'commerce', 'store', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""616b8c93370e320e0444b02d9950b5ff"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""critical"", ""language"": ""english"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.75}",0,2.3028846153846154
doc_97_chunk_0,doc_97,84f2a17227fb8a1d0a6178f14c77f11e,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : subscription cancellation Priority : high Product : Cloud Storage Language : spanish Escalation: medium SLA Status: breached,49,65,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'subscription', 'cancellation', 'priority', 'high', 'product', 'cloud', 'storage', 'language', 'spanish', 'escalation', 'medium', 'sla', 'status', 'breached']","{""rag_id"": ""84f2a17227fb8a1d0a6178f14c77f11e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""high"", ""language"": ""spanish"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.45}",1,3.9875
doc_98_chunk_0,doc_98,f17bf307ba3261ad787cc1f1ca5f8fe3,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : subscription cancellation Priority : critical Product : Subscription Service Language : spanish Escalation: low SLA Status: met,53,70,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'subscription', 'cancellation', 'priority', 'critical', 'product', 'subscription', 'service', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""f17bf307ba3261ad787cc1f1ca5f8fe3"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""critical"", ""language"": ""spanish"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.45}",0,2.2375
doc_99_chunk_0,doc_99,015ff2da48b168399641db39d14653b4,0,[PROBLEM] i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : refund request Priority : low Product : Subscription Service Language : spanish Escalation: low SLA Status: met,49,65,"['problem', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'refund', 'request', 'priority', 'low', 'product', 'subscription', 'service', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""015ff2da48b168399641db39d14653b4"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""refund request"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.65}",2,3.2875
